business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
BPCauBeb0Gxk_MP3TnJjhA,Towne Pizza,1709 Towne Centre Boulevard NW,Edmonton,AB,T6R 3N9,53.4454099,-113.5773173,3,9,1,"{'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Event Planning & Services, Food, Restaurants, Pizza, Food Delivery Services, Caterers, Chicken Wings","{'Monday': '16:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '16:0-20:0'}"
mCaNerRT0kU1CmS6KB0w8A,Vertically Inclined Rock Gym,8523 Argyll Road NW,Edmonton,AB,T6C 4B2,53.5013454,-113.4559463,4.5,29,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Climbing, Fitness & Instruction, Active Life, Rock Climbing, Playgrounds","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:45', 'Wednesday': '12:0-21:45', 'Thursday': '12:0-21:45', 'Friday': '12:0-21:45', 'Saturday': '10:0-21:45', 'Sunday': '10:0-17:0'}"
3P-Ytd1kmiuOgEiH_60i3A,Sands Inn & Suites,12340 Fort Road NW,Edmonton,AB,T5B 4H5,53.5805429,-113.4549621,2,14,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Restaurants, Bars, Nightlife, Sports Bars, American (Traditional), Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3aWNNhZfNMseSPlAaNxWRw,Bubbles Car Wash & Detail Centres,11828 104 Ave NW,Edmonton,AB,T5K 2T8,53.54679923,-113.5256232,2,11,0,,"Car Wash, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '10:0-16:0'}"
oWtBhwCbdMC5DS2SV5QcWA,Aqua Bistro | Bar,"Courtyard Edmonton West, 10011 184th St NW",Edmonton,AB,T5S 0C7,53.538419,-113.6396219,4,9,1,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'HappyHour': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'None', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, American (Traditional), Vegetarian, Breakfast & Brunch","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}"
RzRc0HDJVFSDsem_dp_mjA,The Pint Public House,8032 104 Street,Edmonton,AB,T6E 4E2,53.5168655,-113.4980914,2.5,61,1,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'CoatCheck': 'False', 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}""}","Nightlife, Bars, Restaurants, Pubs","{'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-22:0'}"
ctbedcwz9ZqZIenw0zeppw,Royal Auto Body,16831 107 Avenue NW,Edmonton,AB,T5P 0Y8,53.552407,-113.611456,4,5,1,,"Body Shops, Auto Repair, Automotive","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}"
IppdfayfahhTBhCt3RID3Q,Panini's Italian Cucina,8544 Jasper Avenue,Edmonton,AB,T5H 3S4,53.5549478,-113.4719284,4.5,45,1,"{'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOB': 'True', 'Corkage': 'True'}","Italian, Pizza, Cafes, Restaurants, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
0Nwx2S36fQGq1MQ-El7ufg,World Waterpark,"8882 170 Street NW, Suite 1755",Edmonton,AB,T5T 4M2,53.52200756,-113.6260267,3.5,66,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Amusement Parks, Active Life, Water Parks, Swimming Pools","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
tVJCBzthLTqe7FlFv6WLAA,Golden Dumpling Restaurant,10939-101 Street,Edmonton,AB,T5H 2S7,53.5557124,-113.493526,3.5,7,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'None'}","Restaurants, Chinese, Noodles, Dumplings","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
1lkQe5amSSOyaIbjgMEc3A,Shambles Gift Shop,12539 102 Ave NW,Edmonton,AB,T5N 0M4,53.542786,-113.5382861,3,6,0,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Home & Garden, Shopping, Baby Gear & Furniture, Flowers & Gifts, Home Decor","{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Wednesday': '10:0-17:30', 'Thursday': '10:0-17:30', 'Friday': '10:0-17:30', 'Saturday': '10:0-17:30'}"
cFvqi9_TzF0BXivKCA1SuA,Ohana-ya Japanese Restaurant,224 - 2 Hebert Road,St Albert,AB,T8N 5T8,53.6224972,-113.6060494,4,28,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'full_bar'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2'}","Noodles, Japanese, Restaurants, Sushi Bars","{'Monday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:30', 'Saturday': '12:0-20:30', 'Sunday': '16:0-20:0'}"
rRvFIqXZ2mXeeZVrG7XtHA,Bikram Yoga,10427 80 Avenue NW,Edmonton,AB,T6H 4N7,53.5159833,-113.4987978,3.5,7,0,{'GoodForKids': 'False'},"Fitness & Instruction, Active Life, Yoga","{'Monday': '9:15-21:0', 'Tuesday': '9:15-21:0', 'Wednesday': '9:15-21:0', 'Thursday': '9:15-21:0', 'Friday': '9:15-19:0', 'Saturday': '8:0-18:15', 'Sunday': '8:0-18:0'}"
hBrj4ZoKi5zEao8ck-7Swg,Athlete's Choice Massage,7919 104th Street,Edmonton,AB,T6E 4E1,53.5156486,-113.4960672,3,7,0,,"Massage Therapy, Health & Medical","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
13GtfCKQ-0wN5fmdTPsK_Q,The Videodrome,"8001 102 Street, Suite 8001",Edmonton,AB,T6E,53.516281,-113.493314,4,5,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Books, Mags, Music & Video, Videos & Video Game Rental","{'Monday': '13:0-21:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '13:0-21:0'}"
ULupb87b2qwWMe1EF5Av2w,Cineplex Odeon North Edmonton Cinemas,14231 137 Avenue NW,Edmonton,AB,T5L 5E8,53.5980889,-113.5679041,3,69,1,"{'GoodForKids': 'True', 'DogsAllowed': 'False'}","Arts & Entertainment, Cinema",
cSK_ydFNyFwWtJB2H1ezlA,D Nails,5043 Ellerslie Road SW,Edmonton,AB,T6X 1X2,53.4235334,-113.4188631,2,10,1,,"Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}"
PmlRm2SxbKHxTeraEsQB9w,Hairisma Salon & Spa,3332 Gateway Boulevard NW,Edmonton,AB,T6J 6V1,53.46585195,-113.4935027,4,10,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Hair Removal, Hair Salons, Beauty & Spas, Waxing, Makeup Artists","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-18:0', 'Saturday': '8:30-16:30'}"
wtIZzgMEhH5JNV3K4TD-Cg,Pet Planet,14979 Stony Plain Rd NW,Edmonton,AB,T5P 4W1,53.5395172,-113.5785423,4,20,1,,"Pets, Pet Stores",
gOVpb25cJRSZskEhnBajtw,Action Muffler Radiator & Brakes,15833 Stony Plain Road,Edmonton,AB,T5P 3Z7,53.541002,-113.5956548,4,7,1,,"Auto Repair, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-13:0'}"
LdxoPnJ0Lavn0GexsgvDjA,Michaels,9718 170th St Nw,Edmonton,AB,T5T 5L5,53.53412232,-113.6154031,3.5,12,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Hobby Shops, Home Decor, Knitting Supplies, Art Supplies, Shopping, Home & Garden, Arts & Crafts","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '8:0-19:0'}"
oq5---3AeXvvf9-Eux-27Q,Barnes Harley Davidson,1616 Calgary Trail SW,Edmonton,AB,T6W 1A1,53.418762,-113.4952563,3.5,6,1,{'WiFi': "u'free'"},"Motorcycle Dealers, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-16:0'}"
BCNb_rxaKL2QhNpkqLKnxw,Q-Nails,54-4005 Clover Bar Road,Sherwood Park,AB,T8H 0M4,53.557271,-113.274325,2,7,1,{'RestaurantsPriceRange2': '2'},"Nail Salons, Beauty & Spas",
v4d_65k_VTQ0nrNy8x2CoQ,Delta Hotels by Marriott Edmonton South Conference Centre,4404 Gateway Boulevard NW,Edmonton,AB,T6H 5C2,53.48155775,-113.4933749,3.5,22,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'WheelchairAccessible': 'True'}","Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
6lwnxitBNMNrB5ZboVBs4g,Colours Art and Framing,10104 149 Street NW,Edmonton,AB,T6E 4B9,53.5111747,-113.4946694,4,5,0,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Art Supplies, Framing, Arts & Crafts, Shopping","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '10:0-16:0'}"
15hcLfY9J-4rdTlIkdK0fg,Mikado - Westside,9942 170 Street NW,Edmonton,AB,T5T 6G7,53.537197,-113.617707,3.5,67,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'Caters': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'True'}","Japanese, Sushi Bars, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
et58P1gZofiFaaAybDyfBw,Treasured Memories,5218 86 St NW,Edmonton,AB,T6E 5J6,53.4894628,-113.4553589,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Shopping, Hobby Shops","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-17:30', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-21:0', 'Sunday': '11:0-17:0'}"
Ecgg-TJBf9N2azOQmCIKTg,Dial and Dine,10562 114 St NW,Edmonton,AB,T5H 3J7,53.549298,-113.517919,4,5,0,{'RestaurantsPriceRange2': '2'},"Food Delivery Services, Food","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
DIiLQh5l4gdDCCYxiydFgQ,Yardbird Suite,11 Tommy Banks Way,Edmonton,AB,T6E 2M2,53.52152665,-113.4946997,3.5,9,1,"{'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Nightlife, Music Venues, Jazz & Blues, Arts & Entertainment","{'Tuesday': '19:30-23:0', 'Friday': '20:0-23:0', 'Saturday': '20:0-23:0'}"
cIBRdoAnPHwEzwxlnq495Q,Harvest Room,10065 - 100th Street,Edmonton,AB,T5J 0N6,53.5402604,-113.4894945,4,59,1,"{'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None}"", 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'True'}","American (New), Hotels & Travel, Restaurants, Gluten-Free, Hotels, Event Planning & Services, Steakhouses, Breakfast & Brunch, Canadian (New), American (Traditional)","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
7jQ4ysXc76BrvBl_kmZQsQ,Argan Beauty & Gift Shop,10114- 123 St,Edmonton,AB,T5N 1N2,53.5417998,-113.534253,1,5,1,{'ByAppointmentOnly': 'True'},"Day Spas, Beauty & Spas","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-18:0'}"
RkBNro4GrxJYBsgJVli2GQ,Mashawee Lebanese Grill,"127 Street NW, Suite 14016",Edmonton,AB,T6V 1K4,53.602949,-113.541174,3,9,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Ethnic Food, Specialty Food, Middle Eastern, Lebanese, Food, Imported Food, Restaurants, Indian",
HCUSKJ9NUkISn31O8Jgj_w,The Bar,8204 - 106 Avenue,Edmonton,AB,T5H 3S2,53.54950332,-113.4549481,4,28,1,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'False', 'WiFi': ""u'free'"", 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True'}","Nightlife, Beer Bar, Restaurants, Cocktail Bars, Canadian (New), Bars","{'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
2jYgIeoQVnZRS9Uvo95xdg,Float Wellness & Massage,"111 Broadway Boulevard, Suite 108",Sherwood Park,AB,T8H 2A8,53.54419852,-113.3121029,4.5,7,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}","Float Spa, Acupuncture, Massage Therapy, Reflexology, Medical Spas, Beauty & Spas, Health & Medical","{'Monday': '11:0-17:0', 'Tuesday': '10:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '11:0-17:0'}"
Kjol7TxWSE-pmCNWw2Ld8g,Extreme Pita,9750 170 Street NW,Edmonton,AB,T5T 5L4,53.535203,-113.617341,3,6,1,"{'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False'}","Sandwiches, Restaurants",
t0AG-B3bcOyjvIiyT0lWIg,PetSmart,13680 50Th St Nw,Edmonton,AB,T5A 4Y3,53.59622639,-113.4144121,3,9,1,,"Pet Training, Pet Services, Pet Stores, Pet Groomers, Pets","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-19:0'}"
KaNLwL7S5dgyeFftQWS3VA,Popeyes Louisiana Chicken,7201 Winterburn Road NW,Edmonton,AB,T5T 4K2,53.513927,-113.6888954,2.5,16,1,"{'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Fast Food, Chicken Wings, American (Traditional)",
4HahuLkcPZdyfpigLRytUg,Hawkstone Dental Clinic,7181 Winterburn Road NW,Edmonton,AB,T5T 4K2,53.50722,-113.6862,3.5,5,1,,"Endodontists, Dentists, Cosmetic Dentists, General Dentistry, Health & Medical","{'Monday': '8:0-16:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-16:0', 'Thursday': '8:30-17:0', 'Friday': '9:0-12:0'}"
HNgX01wSQq3jjjDXlrGG2Q,Rabbit Hill Medical Clinic,14030 23 Avenue NW,Edmonton,AB,T6R 3L6,53.4548606,-113.5632951,3.5,6,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Medical Centers, Health & Medical","{'Monday': '10:0-14:0', 'Tuesday': '13:0-16:0', 'Wednesday': '13:0-16:0', 'Thursday': '13:0-16:0', 'Friday': '13:0-16:0', 'Saturday': '10:0-14:0'}"
